Coverage Amount,Term Length,Age,Gender,Is_Smoker,Premium
350000,10 Year Term,50,Male,Never Used,$180.11
350000,10 Year Term,50,Female,Current user,$120.66
350000,10 Year Term,50,Female,Current user,$168.24
350000,10 Year Term,50,Female,Current user,$338.72
350000,10 Year Term,50,Female,Current user,$339.67
350000,10 Year Term,50,Female,Never Used,$31.66
350000,10 Year Term,50,Female,Never Used,$36.09
350000,10 Year Term,50,Female,Never Used,$83.61
350000,10 Year Term,50,Female,Never Used,$146.43
350000,10 Year Term,60,Male,Current user,$345.86
350000,10 Year Term,60,Male,Current user,$571.40
350000,10 Year Term,60,Male,Never Used,$98.55
350000,10 Year Term,60,Male,Never Used,$118.80
350000,10 Year Term,60,Female,Current user,$246.20
350000,10 Year Term,60,Female,Current user,$394.27
350000,10 Year Term,60,Female,Never Used,$70.13
350000,10 Year Term,60,Female,Never Used,$92.00
350000,10 Year Term,65,Male,Current user,$897.88
350000,10 Year Term,65,Male,Never Used,$207.95
350000,10 Year Term,65,Female,Current user,$729.20
350000,10 Year Term,65,Female,Never Used,$190.48
350000,15 Year Term,20,Male,Current user,$44.79
350000,15 Year Term,20,Male,Current user,$64.03
350000,15 Year Term,20,Male,Current user,$86.10
350000,15 Year Term,20,Male,Current user,$90.04
350000,15 Year Term,20,Male,Never Used,$15.09
350000,15 Year Term,20,Male,Never Used,$16.14
350000,15 Year Term,20,Male,Never Used,$42.57
350000,15 Year Term,20,Male,Never Used,$57.92
350000,15 Year Term,20,Female,Current user,$34.98
350000,15 Year Term,20,Female,Current user,$46.90
350000,15 Year Term,20,Female,Current user,$56.70
350000,15 Year Term,20,Female,Current user,$59.42
350000,15 Year Term,20,Female,Never Used,$13.00
350000,15 Year Term,20,Female,Never Used,$13.59
350000,15 Year Term,20,Female,Never Used,$29.10
350000,15 Year Term,20,Female,Never Used,$47.20
350000,15 Year Term,30,Male,Current user,$48.95
350000,15 Year Term,30,Male,Current user,$64.03
350000,15 Year Term,30,Male,Current user,$98.31
350000,15 Year Term,30,Male,Current user,$99.26
350000,15 Year Term,30,Male,Never Used,$15.44
350000,15 Year Term,30,Male,Never Used,$16.14
350000,15 Year Term,30,Male,Never Used,$45.94
350000,15 Year Term,30,Male,Never Used,$64.96
350000,15 Year Term,30,Female,Current user,$38.24
350000,15 Year Term,30,Female,Current user,$49.92
350000,15 Year Term,30,Female,Current user,$86.10
350000,15 Year Term,30,Female,Current user,$88.82
350000,15 Year Term,30,Female,Never Used,$12.99
350000,15 Year Term,30,Female,Never Used,$13.59
350000,15 Year Term,30,Female,Never Used,$33.08
350000,15 Year Term,30,Female,Never Used,$60.68
350000,15 Year Term,40,Male,Current user,$75.14
350000,15 Year Term,40,Male,Current user,$124.82
350000,15 Year Term,40,Male,Current user,$179.81
350000,15 Year Term,40,Male,Current user,$202.74
350000,15 Year Term,40,Male,Never Used,$21.59
350000,15 Year Term,40,Male,Never Used,$27.73
350000,15 Year Term,40,Male,Never Used,$82.69
350000,15 Year Term,40,Male,Never Used,$91.30
350000,15 Year Term,40,Female,Current user,$63.23
350000,15 Year Term,40,Female,Current user,$100.29
350000,15 Year Term,40,Female,Current user,$167.86
350000,15 Year Term,40,Female,Current user,$181.61
350000,15 Year Term,40,Female,Never Used,$18.72
350000,15 Year Term,40,Female,Never Used,$21.64
350000,15 Year Term,40,Female,Never Used,$52.99
350000,15 Year Term,40,Female,Never Used,$89.16
350000,15 Year Term,45,Male,Current user,$117.62
350000,15 Year Term,45,Male,Current user,$193.98
350000,15 Year Term,45,Male,Current user,$285.46
350000,15 Year Term,45,Male,Current user,$301.35
350000,15 Year Term,45,Male,Never Used,$30.76
350000,15 Year Term,45,Male,Never Used,$36.31
350000,15 Year Term,45,Male,Never Used,$107.19
350000,15 Year Term,45,Male,Never Used,$124.07
350000,15 Year Term,45,Female,Current user,$90.61
350000,15 Year Term,45,Female,Current user,$149.70
350000,15 Year Term,45,Female,Current user,$239.53
350000,15 Year Term,45,Female,Current user,$280.22
350000,15 Year Term,45,Female,Never Used,$25.64
350000,15 Year Term,45,Female,Never Used,$30.45
350000,15 Year Term,45,Female,Never Used,$87.90
350000,15 Year Term,45,Female,Never Used,$116.11
350000,15 Year Term,50,Male,Current user,$201.28
350000,15 Year Term,50,Male,Current user,$297.53
350000,15 Year Term,50,Male,Current user,$429.67
350000,15 Year Term,50,Male,Current user,$445.63
350000,15 Year Term,50,Male,Never Used,$45.91
350000,15 Year Term,50,Male,Never Used,$56.53
350000,15 Year Term,50,Male,Never Used,$149.15
350000,15 Year Term,50,Male,Never Used,$181.34
350000,15 Year Term,50,Female,Current user,$134.92
350000,15 Year Term,50,Female,Current user,$213.74
350000,15 Year Term,50,Female,Current user,$349.47
350000,15 Year Term,50,Female,Current user,$397.52
350000,15 Year Term,50,Female,Never Used,$37.12
350000,15 Year Term,50,Female,Never Used,$43.62
350000,15 Year Term,50,Female,Never Used,$121.28
350000,15 Year Term,50,Female,Never Used,$163.58
350000,15 Year Term,60,Male,Current user,$469.62
350000,15 Year Term,60,Male,Current user,$755.17
350000,15 Year Term,60,Male,Never Used,$130.06
350000,15 Year Term,60,Male,Never Used,$157.76
350000,15 Year Term,60,Female,Current user,$313.44
350000,15 Year Term,60,Female,Current user,$524.50
350000,15 Year Term,60,Female,Never Used,$84.24
350000,15 Year Term,60,Female,Never Used,$105.53
350000,15 Year Term,65,Male,Current user,"$1,165.85"
350000,15 Year Term,65,Male,Never Used,$291.82
350000,15 Year Term,65,Female,Current user,$843.19
350000,15 Year Term,65,Female,Never Used,$226.71
350000,20 Year Term,20,Male,Current user,$54.31
350000,20 Year Term,20,Male,Current user,$72.06
350000,20 Year Term,20,Male,Current user,$88.24
350000,20 Year Term,20,Male,Current user,$101.68
350000,20 Year Term,20,Male,Never Used,$16.58
350000,20 Year Term,20,Male,Never Used,$19.75
350000,20 Year Term,20,Male,Never Used,$52.99
350000,20 Year Term,20,Male,Never Used,$58.23
350000,20 Year Term,20,Female,Current user,$41.52
350000,20 Year Term,20,Female,Current user,$54.96
350000,20 Year Term,20,Female,Current user,$60.06
350000,20 Year Term,20,Female,Current user,$70.44
350000,20 Year Term,20,Female,Never Used,$14.86
350000,20 Year Term,20,Female,Never Used,$15.78
350000,20 Year Term,20,Female,Never Used,$38.59
350000,20 Year Term,20,Female,Never Used,$47.51
350000,20 Year Term,30,Male,Current user,$55.50
350000,20 Year Term,30,Male,Current user,$77.19
350000,20 Year Term,30,Male,Current user,$108.72
350000,20 Year Term,30,Male,Current user,$113.05
350000,20 Year Term,30,Male,Never Used,$18.52
350000,20 Year Term,30,Male,Never Used,$19.91
350000,20 Year Term,30,Male,Never Used,$57.27
350000,20 Year Term,30,Male,Never Used,$64.96
350000,20 Year Term,30,Female,Current user,$44.20
350000,20 Year Term,30,Female,Current user,$56.66
350000,20 Year Term,30,Female,Current user,$97.73
350000,20 Year Term,30,Female,Current user,$98.01
350000,20 Year Term,30,Female,Never Used,$15.49
350000,20 Year Term,30,Female,Never Used,$16.83
350000,20 Year Term,30,Female,Never Used,$44.72
350000,20 Year Term,30,Female,Never Used,$60.68
350000,20 Year Term,40,Male,Current user,$96.55
350000,20 Year Term,40,Male,Current user,$164.44
350000,20 Year Term,40,Male,Current user,$224.49
350000,20 Year Term,40,Male,Current user,$226.97
350000,20 Year Term,40,Male,Never Used,$26.62
350000,20 Year Term,40,Male,Never Used,$31.16
350000,20 Year Term,40,Male,Never Used,$91.57
350000,20 Year Term,40,Male,Never Used,$99.88
350000,20 Year Term,40,Female,Current user,$75.14
350000,20 Year Term,40,Female,Current user,$119.82
350000,20 Year Term,40,Female,Current user,$197.26
350000,20 Year Term,40,Female,Current user,$200.90
350000,20 Year Term,40,Female,Never Used,$22.77
350000,20 Year Term,40,Female,Never Used,$26.81
350000,20 Year Term,40,Female,Never Used,$76.26
350000,20 Year Term,40,Female,Never Used,$95.90
350000,20 Year Term,45,Male,Current user,$154.56
350000,20 Year Term,45,Male,Current user,$263.34
350000,20 Year Term,45,Male,Current user,$331.40
350000,20 Year Term,45,Male,Current user,$334.12
350000,20 Year Term,45,Male,Never Used,$40.02
350000,20 Year Term,45,Male,Never Used,$47.40
350000,20 Year Term,45,Male,Never Used,$127.10
350000,20 Year Term,45,Male,Never Used,$143.98
350000,20 Year Term,45,Female,Current user,$114.94
350000,20 Year Term,45,Female,Current user,$186.02
350000,20 Year Term,45,Female,Current user,$286.38
350000,20 Year Term,45,Female,Current user,$310.54
350000,20 Year Term,45,Female,Never Used,$31.60
350000,20 Year Term,45,Female,Never Used,$37.69
350000,20 Year Term,45,Female,Never Used,$116.07
350000,20 Year Term,45,Female,Never Used,$131.73
350000,20 Year Term,50,Male,Current user,$230.72
350000,20 Year Term,50,Male,Current user,$367.56
350000,20 Year Term,50,Male,Current user,$464.01
350000,20 Year Term,50,Male,Current user,$521.86
350000,20 Year Term,50,Male,Never Used,$60.28
350000,20 Year Term,50,Male,Never Used,$70.57
350000,20 Year Term,50,Male,Never Used,$186.82
350000,20 Year Term,50,Male,Never Used,$242.28
350000,20 Year Term,50,Female,Current user,$162.01
350000,20 Year Term,50,Female,Current user,$266.70
350000,20 Year Term,50,Female,Current user,$371.52
350000,20 Year Term,50,Female,Current user,$428.14
350000,20 Year Term,50,Female,Never Used,$47.34
350000,20 Year Term,50,Female,Never Used,$55.34
350000,20 Year Term,50,Female,Never Used,$171.81
350000,20 Year Term,50,Female,Never Used,$195.73
350000,20 Year Term,60,Male,Current user,$593.68
350000,20 Year Term,60,Male,Current user,$916.75
350000,20 Year Term,60,Male,Never Used,$161.69
350000,20 Year Term,60,Male,Never Used,$222.72
350000,20 Year Term,60,Female,Current user,$414.88
350000,20 Year Term,60,Female,Current user,$658.52
350000,20 Year Term,60,Female,Never Used,$115.23
350000,20 Year Term,60,Female,Never Used,$149.88
350000,25 Year Term,20,Male,Current user,$109.98
350000,25 Year Term,20,Male,Current user,$128.94
350000,25 Year Term,20,Male,Never Used,$61.25
350000,25 Year Term,20,Male,Never Used,$68.03
350000,25 Year Term,20,Female,Current user,$71.09
350000,25 Year Term,20,Female,Current user,$88.20
350000,25 Year Term,20,Female,Never Used,$44.72
350000,25 Year Term,20,Female,Never Used,$48.73
350000,25 Year Term,30,Male,Current user,$137.85
350000,25 Year Term,30,Male,Current user,$145.78
350000,25 Year Term,30,Male,Never Used,$68.30
350000,25 Year Term,30,Male,Never Used,$76.91
350000,25 Year Term,30,Female,Current user,$113.96
350000,25 Year Term,30,Female,Current user,$114.24
